GeneID,GSM4459880,GSM4459881,GSM4459882,GSM4459885,GSM4459886,GSM4459887
57146,3.066,3.796,3.786,4.183,4.247,4.43
7783,0,0.008205,0,0,0,0
105371123,0.4538,0.4499,0.2255,0.2131,0.4086,0.2695
257629,0.01848,0.01585,0.01967,0.02169,0.009598,0.01646
1428,47.7,41.47,26.24,38.13,48.07,43
105371125,0,0,0,0,0,0
400508,0.01733,0.009915,0.01845,0.02035,0.02701,0.03088
100652781,0.2031,0.1162,0.2163,0.2623,0.2321,0.1629
23117,6.244,6.576,8.404,7.369,7.019,6.785
100190986,0.9769,0.9592,1.482,1.539,1.192,0.8847
100271836,5.838,4.784,5.353,4.858,4.394,5.253
100500917,0.6886,0.5251,0.2444,0.2694,0.9538,0
387254,2.011,2.005,2.532,1.736,1.984,1.777
101927814,0.1198,0.08568,0.0319,0.07034,0.03113,0.1068
51108,34.6,36.59,31.28,33.84,30.6,37.86
10261,0.08076,0.008398,0.07034,0.08618,0.01525,0.05886
146183,0.03404,0.03894,0.06443,0.04441,0.01179,0.02696
105371126,0.02818,0.03223,0.07,0.01103,0.02927,0.0251
730092,4.046,3.478,3.911,3.336,3.791,4.809
112268174,2.152,1.814,2.492,2.216,2.275,2.118
440345,2.993,3.213,4.068,3.844,3.417,3.174
7385,93.67,88.14,85.25,84.26,83.97,87.05
255762,7.361,7.132,6.045,6.387,5.754,6.26
730094,2.453,1.988,2.188,1.789,2.219,2.313
105371129,0.2075,0.06922,0.2393,0.2334,0.3053,0.1694
146177,0.02828,0.05032,0.1873,0.04795,0.06201,0.05038
100288072,0.01687,0.0193,0.05987,0.02641,0.02921,0.02004
100189032,0.2435,0.2786,0.2593,0.5718,0.759,0.2169
29904,17.39,19.95,15.52,18.4,16.55,19.61
100189291,0,0.2786,0,0,0.506,0.4339
55718,9.305,9.614,10.07,9.807,9.678,9.066
1039,13.39,11.29,10.54,12.45,13.1,8.164
440346,0.1961,0.1869,0.2436,0.1151,0.2716,0.08734
105371130,0.07209,0.02749,0.1791,0.08463,0.04993,0.02141
100131998,1.627,1.366,1.681,1.543,1.257,1.67
641298,3.133,2.59,3.026,2.793,2.555,3.061
100132247,13.04,14.96,16.65,16.21,14.95,14.07
105371131,0.6561,0.9137,1.215,0.8037,0.8595,0.8386
653786,0.01501,0.04292,0.07989,0.01762,0.007796,0.04011
112268175,0,0.01111,0.02067,0.0114,0.01009,0.008648
107984851,0.02253,0.03609,0.06717,0.02116,0.03277,0.008029
9956,0.1279,0.1138,0.4892,0.1724,0.2609,0.1182
112268176,0,0.01351,0,0,0.01227,0
57478,2.096,1.711,2.116,1.66,1.695,1.757
6340,0.01149,0.01314,0.03669,0.04045,0.0716,0.03581
6338,0.007183,0,0.4053,0.06746,0.2612,0.16
91949,11.95,12.58,11.96,11.8,11.94,11.12
23062,29.52,29.85,25.9,29.14,32.56,31.39
124454,6.791,6.405,7.695,7.305,6.71,6.575
56061,13.53,14.64,17.23,14.59,13.72,15.84
4706,56.24,54.14,53.6,53.86,52.82,58.91
79728,3.974,4.055,3.702,3.453,3.704,3.823
84516,19.24,17.91,18.28,17.38,16.63,18.81
5347,0.943,1.671,2.195,3.126,1.316,1.886
10595,0.0156,0.02379,0.06642,0.04272,0.0216,0.04631
63928,0,0,0.04323,0.05959,0,0
5579,3.201,3.089,4.663,5.449,3.629,3.615
105371141,0.06504,0,0,0.07636,0,0.1159
102466247,0,0,0,0,0,0
105371142,0,0,0,0.05198,0,0
10368,3.927,4.051,5.556,5.894,4.61,4.621
105371143,0.02826,0.05388,0.03008,0.02211,0.09786,0.008391
5930,14.93,14.79,13.01,12.87,13.18,15.44
27327,12.49,13.56,14.98,12.83,12.74,13.11
400511,0.04808,0.11,0.1243,0.07258,0.06423,0.09791
107984825,0,0.0398,0,0.04084,0.03614,0.01549
115584,0.04845,0.06236,0.07738,0.04266,0.07551,0.05395
107984826,0.2577,0.1666,0.4533,0.2631,0.2328,0.1397
55114,6.234,6.434,7.505,7.774,6.196,7.093
554206,2.927,2.908,2.542,3.685,3.321,2.968
283887,1.863,1.885,1.776,1.971,2.01,1.513
102723510,1.708,1.355,1.373,1.268,1.34,1.397
51451,24.02,25.09,28.07,24.28,21.48,21.03
100506655,0.06128,0.02629,0.03262,0.1079,0.06366,0.04094
343,0.07352,0.03364,0.2505,0.06905,0.1069,0.0524
342357,8.703,8.74,8.278,6.252,6.669,7.212
105371146,0,0.006897,0.006419,0,0.006264,0
105371147,0.1552,0.1184,0.1102,0.4251,0.2687,0.2304
105369297,0,0,0,0,0,0
9951,0.3545,0.2937,1.718,0.3803,0.8954,0.686
100422923,0,0,0,0,0,0
105371149,0,0,0,0,0,0
105371150,0,0,0,0,0,0
102723536,0,0,0,0,0,0
105371152,0,0,0,0,0,0
105371153,0,0,0,0,0,0
105371154,0,0,0,0,0,0
162083,0.008915,0,0.06644,0.0314,0.02778,0.007941
105371155,0,0,0.01104,0,0,0
79831,2.577,3.087,2.64,2.84,2.791,2.827
197370,6.686,7.126,5.754,10.98,8.66,11.65
400512,0.1329,0,0.03537,0.234,0.1726,0.148
3566,0.06722,0.05262,0.06027,0.299,0.1323,0.1292
50615,0.04185,0.05659,0.07697,0.1295,0.1581,0.09491
283888,0.2062,0.2097,0.3496,0.511,0.5712,0.4285
2975,43.55,51.06,40.19,44.67,43.53,42.26
23247,26.95,34.72,22.48,32.51,34.67,40.2
107984874,0.1484,0.2206,0.1106,0.08708,0.07706,0.2511
100128079,1.049,1.333,1.22,1.505,1.433,1.523
105371157,0.02106,0.04819,0.04485,0.07418,0.04377,0.01876
146395,1.295,1.625,1.063,2.239,1.558,2.668
23214,22.8,22.53,25.29,22.55,21.84,23.79
388228,29.26,33.46,52.07,29.91,29.4,35.76
105369182,0.1967,0.5626,0.2095,1.27,0.7154,0.6134
728741,0.4646,0.4304,0.735,0.5723,0.6323,0.5072
728689,70.38,81.08,71.46,56.46,50.82,55.01
102465520,0.2853,0.3263,0.3037,0,0.5927,0.2541
112268171,0.3768,0.2652,0.4628,1.055,0.6624,0.7229
1201,5.063,5.034,4.908,6.492,5.814,5.642
55911,0.07372,0.0241,0.03364,0.04946,0.03283,0.06098
246778,0,0,0,0,0,0
26471,1.95,0.7009,3.381,3.5,3.571,2.18
112869,9.684,10.15,10.97,10.61,10.11,10.07
6799,0.7746,1.472,0.9225,0.4007,0.2319,0.2573
6817,3.415,4.496,2.771,3.947,2.519,2.86
107984835,0.1884,0,0.1003,0.2211,0.8807,0.4195
728734,0.7564,0.59,1.018,0.8637,0.7501,0.7289
8663,60.84,72.2,64.8,49.35,44.87,48.16
102465907,0.2853,0.3263,0.3037,0.3349,0.5927,0.2541
100507607,1.713,1.506,1.867,1.62,1.728,1.635
105379464,0.1967,0.5626,0.2095,1.155,0.6132,0.7886
11273,53.7,51.44,62.17,52.81,56.8,46.75
7284,81.23,84.05,80.98,71.93,70.79,69.07
100616256,116.2,119.3,117.3,113.3,108.6,99.33
25970,16.6,17,18.6,16.69,17.97,15.77
487,2.052,2.093,1.954,1.397,1.664,1.477
100289092,3.214,4.264,2.73,2.93,2.913,3.198
79874,6.786,7.832,7.667,8.373,7.895,6.955
930,0.4955,0.6614,0.381,0.237,0.3432,0.3597
84901,12.45,13.65,12.01,12.8,12.44,11.02
100616487,1.769,3.181,2.691,3.858,3.676,4.053
83985,21.94,20.64,22.04,22.3,22.15,20.18
27040,1.623,1.529,1.75,1.768,2.369,1.445
653390,1.633,1.229,0.9224,0.9877,1.047,2.085
101928215,0.009249,0,0.009847,0.01086,0,0.008239
107984832,0.04332,0.06194,0.02306,0.02543,0.05063,0.04341
101928188,0.02769,0.04434,0.02948,0.006501,0.03452,0.009866
102723708,0.05622,0.0536,0.009976,0.055,0.02921,0.06678
105371159,0.06853,0.05144,0.08663,0.1785,0.05117,0.07821
107984833,0.111,0.127,0.2758,0.3693,0.1538,0.1813
440352,0.1764,0.1297,0.2683,0.3402,0.2225,0.2469
728888,0.9782,1.249,1.413,1.282,1.094,0.9474
100422558,1.823,1.502,1.704,1.489,1.523,1.806
107282092,4.886,4.779,4.892,4.108,3.807,3.903
606724,0.6295,0.7201,1.378,0.6569,0.3633,0.7165
552900,7.429,7.83,7.89,6.771,6.144,5.837
79008,5.53,6.56,6.796,5.45,5.266,5.139
100526831,4.149,4.746,5.435,4.309,4.104,3.648
445329,3.516,3.957,4.672,3.759,3.505,2.763
388242,0.3915,0.4942,0.4743,0.4913,0.4489,0.3969
101928556,0.5477,0.5482,0.7046,0.6966,0.7113,0.5692
440353,4.025,4.664,5.508,5.008,4.744,4.428
440354,4.343,3.829,4.624,3.567,3.55,3.931
105371168,0.1067,0.06975,0.1298,0.07158,0.1425,0.04074
100847041,0.2295,0,0,0,0,0.2045
6693,0.08925,0.1485,0.09214,0.0762,0.08149,0.1422
23475,13.68,16.33,15.63,22.21,16.51,19.43
283897,0,0,0,0,0,0
653808,0,0.007003,0,0,0,0
105371167,0,0,0.09008,0.09933,0.0879,0
3835,11.1,14.01,12.95,12.52,10.78,10.85
107984837,2.369,3.038,3.021,2.842,2.272,2.551
4150,75.51,79.64,86.81,70.99,76.1,79.95
112268170,45.2,49.81,51.03,42.06,43.44,47.36
112476,10.19,13.45,18.99,10.41,12.71,11.35
79447,20.87,26.4,22.66,18.19,20.17,18.33
9961,16.04,15.39,17.23,20.13,14.5,12.28
10423,48.69,50.97,46.14,46.29,48.86,47.61
440356,3.624,4.54,3.779,2.257,2.484,2.152
26470,53.55,58.88,59.78,56.92,60.27,56.94
253982,4.008,5.083,5.555,5.532,5.155,4.528
253980,4.664,4.827,8.432,5.255,5.727,4.947
107984836,1.623,2.21,1.569,1.485,1.273,1.597
124446,22.45,22.97,20.16,25.35,24.01,23.67
9344,18.16,20.28,19.84,18.27,18.5,18.5
8479,20.82,21.91,19.82,15.51,16.86,14.16
283899,9.539,10.9,10.31,8.961,9.828,8.594
8448,3.47,3.662,3.603,3.099,3.516,2.675
146378,49.96,47.28,36.65,38.81,45.77,40.68
83723,120.5,116.1,90.13,95.15,113.7,98.26
112694756,310.8,266,322.1,283.8,352.1,285
226,212.6,181.8,221.4,194.5,240.6,195.4
5531,58.26,62.57,59.74,59.12,58.8,59.79
6911,0.8608,0.6742,0.6935,1.202,1.362,1.237
83719,30.59,38.64,34.9,32.99,36.55,37.38
101928595,1.569,1.933,1.813,1.309,1.138,1.481
79153,3.205,3.263,4.733,2.87,3.06,2.673
5595,47.38,46.87,50.35,43.92,48.38,43.2
107984834,0.3239,0.5294,0.7144,0.5297,0.3365,0.4947
11151,2.654,3.416,6.425,3.821,2.878,3.858
654483,23.31,25.15,26.96,23.94,20.64,19.53
548593,8.755,10.31,10.54,8.675,8.28,8.027
100526830,4.411,4.954,5.761,4.671,4.433,3.825
6818,3.506,3.897,4.659,3.815,3.509,2.73
613038,0.4861,0.5869,0.5175,0.5547,0.547,0.4691
101929894,0.6168,0.5586,0.7935,0.6637,0.6942,0.5265
613037,1.954,2.106,2.652,2.39,2.205,2.224
595101,4.665,4.15,5.03,3.684,3.891,4.178
10421,31.22,33.04,32.58,30.97,30.67,30.03
101928707,2.727,2.347,2.522,2.328,2.132,1.742
26000,21.79,23.23,24.54,21.22,23.54,20.74
29895,0.1924,0.09783,0.1593,0.502,0.422,0.3047
1731,0.9332,0.8494,0.844,0.8599,0.8653,1.144
197407,14.14,14.36,16.58,13.39,13.73,15.06
51333,3.618,3.275,3.908,3.433,3.594,3.544
109616959,0,0,0,0,0,0
79077,17.84,20.28,20.78,19.34,18.87,17.86
22928,31.25,32.98,29.12,30.29,25.98,29.33
3683,0.03306,0.05043,0.05084,0.01725,0.04961,0.02291
100616405,0,0,0,0,0,0
79724,29.32,33.15,33.7,28.77,30.08,30.05
65988,7.894,7.882,6.911,7.706,6.913,7.717
107984875,2.246,2.794,2.619,2.847,2.315,3.049
92595,7.976,9.004,7.813,7.66,8.054,8.223
146542,4.433,5.662,4.873,4.885,4.94,4.953
146540,4.144,4.407,4.885,4.9,4.553,4.713
115509,7.439,7.473,6.96,6.151,5.706,6.953
78994,28.49,30.6,30.15,27.88,28.12,28.19
64319,23.47,25.12,24.76,22.02,23.37,21.33
730183,6.198,6.782,5.279,4.334,5.683,5.377
10847,30.58,31.44,30.61,27.24,28.22,27
677813,0,0.3542,0.3296,0.1817,0.1608,0.1379
100862671,4.008,4.17,3.494,3.852,4.189,4.175
5261,4.349,4.092,4.649,4.85,4.721,4.116
90835,1.705,2.083,1.6,2.01,2.169,1.802
9810,33.2,35.12,35.5,27.93,28.49,26.91
23361,18.51,20.3,19.06,17.74,17.54,19.17
9274,6.133,6.7,6.992,7.218,6.6,7.535
100616231,1.721,1.182,1.466,1.213,2.504,1.533
101928736,4.115,5.36,5.055,5.559,4.828,5.11
100313837,21.41,23.67,33.81,35.3,31.74,32.79
1489,1.665,1.506,1.622,2.184,2.182,2.559
283932,2.613,3.082,2.265,2.735,2.898,2.98
54620,14.33,15.34,20.86,15.22,16.57,15.6
93129,5.599,5.327,5.923,8.296,7.191,8.143
9739,9.38,9.747,10.81,8.565,8.998,8.647
80270,1.054,1.101,2.191,1.846,1.295,1.632
112755,4.944,4.32,13.33,5.306,5.631,4.374
6810,7.717,7.968,12.19,9.828,8.798,7.839
101928762,0.9051,1.126,1.289,1.355,1.422,1.068
79759,2.233,2.181,3.11,2.262,2.013,2.196
9726,5.283,5.32,6.005,5.068,5.294,5.311
339105,1.876,1.575,2.746,1.856,2.199,1.564
79001,42.31,40.73,45.23,47.77,49.79,47.75
10295,17.16,15.4,22.06,20.25,20.72,18.3
84148,24.98,23.56,28.75,24.77,26.48,23.14
5652,0.1522,0.1741,0.1273,0.7912,0.192,0.4745
146547,0.07013,0.06564,0.1358,0.05239,0.07286,0.04544
2521,94.06,94.47,85.57,80.17,80.29,91.68
29108,0.1808,0.08865,0.5501,0.8794,0.5368,0.5293
100652740,0.05471,0.2086,0.1359,0.2997,0.2084,0.1949
493829,0.02551,0.01857,0.05925,0.02178,0.01445,0.02272
260434,0.1825,0.1253,0.3498,0.08571,0,0.03252
3684,0,0.02844,0.01765,0.02432,0.004305,0
3687,0.004006,0.004582,0.04265,0.009405,0,0.007137
3681,0.004492,0.01028,0.004783,0.005274,0,0.004002
1339,0.3758,0.4913,0.3429,0.189,0.2231,0.1435
283933,1.423,1.425,1.415,1.182,1.446,1.295
79798,6.772,6.922,7.273,6.269,6.786,6.761
7041,0.9851,0.5752,2.491,3.108,1.375,1.618
6524,6.972,7.181,8.009,7.505,7.809,6.374
64755,41.82,40.81,44.3,42.02,44.69,37.73
51327,0,0,0.08068,0,0,0
105371173,0,0,0,0,0,0
102724018,0,0.02448,0,0,0.04447,0
440359,0.2158,0.104,0.1209,0.28,0.3186,0.2327
100132341,3.683,3.614,4.373,4.363,3.989,3.52
124411,2.476,2.882,2.475,2.983,2.438,3.123
107983990,0.1292,0.1479,0.1926,0.1821,0.1746,0.1497
317702,0,0,0,0,0,0.01403
10308,1.003,1.115,0.97,1.103,0.9944,1.099
105371174,0,0,0,0,0,0
102725101,0,0,0,0,0,0
100289574,0.01475,0.01687,0.0157,0.008657,0.007661,0.01971
105379466,0,0,0,0,0,0
729264,0,0,0,0,0,0
100507221,0,0,0,0,0,0
390705,0,0,0,0,0,0
105371191,0,0,0.01486,0,0,0
102724062,0,0,0,0,0,0
107984013,0,0,0,0,0,0
24150,0,0,0,0,0,0
105371177,0,0,0,0,0,0
386757,0.08843,0.1131,0.1329,0.07327,0.1243,0.1158
388255,0,0,0,0,0,0
653550,0,0,0,0,0,0
102724101,0,0,0,0,0,0
105369266,0,0,0,0,0,0
729355,0,0,0,0,0,0
105379473,0,0,0,0,0,0
102724127,0,0,0,0,0,0
105379474,0,0,0,0,0,0
101929031,0,0.1322,0,0,0,0
107984855,0,0,0,0,0,0
107984083,0.07831,0,0,0,0,0
102724207,0.03385,0,0,0,0,0.03015
104644205,0.003672,0.004201,0.003909,0,0,0.003271
390714,0,0,0,0,0,0
105369183,0,0.006845,0.006371,0,0,0.01066
113218496,0,0,0,0,0,0
102724485,0,0,0,0,0,0
105379475,0,0,0,0,0,0
107987236,0,0,0,0,0,0
107987235,0,0,0,0,0,0
102724523,0,0,0,0,0,0
100505948,0,0,0,0,0,0
162137,0,0,0,0,0,0
107984902,0,0,0,0,0,0
105371195,0,0,0,0,0,0
102724928,0,0,0,0,0,0
105371197,0,0,0,0,0,0
606551,3.2,2.852,3.606,3.537,2.957,2.962
112268173,0,0,0,0,0,0
105371200,0,0,0,0,0,0
105371199,0,0,0,0,0,0
105371198,0,0,0,0,0,0
283914,0,0,0,0,0,0
105371201,0,0,0,0,0,0
105371203,0,0,0,0,0,0
146481,0,0,0,0,0,0
100130700,0,0,0,0,0,0
105371204,0,0,0,0,0,0
400533,0,0,0,0,0,0
124149,0.009784,0.003731,0.003472,0.003828,0,0
79801,0.08636,0.1134,0.235,0.3492,0.05317,0.1282
55737,19.14,16.91,16.31,16.36,15.96,19.52
23594,1.314,1.479,1.959,1.607,1.297,1.415
91807,0.09694,0.06376,0.2012,0.07966,0.06294,0.05613
388272,1.643,1.909,1.961,1.478,1.533,1.577
84706,19.12,16.22,24.2,20.95,22.86,18.7
109623466,0,0.423,0.7874,0,0,0
10294,26.16,27.07,26.62,25.27,24.47,25.35
81831,2.862,2.426,4.454,2.462,2.243,2.593
101927102,6.664,6.197,6.564,5.96,6.311,6.542
81533,17.14,15.18,15.93,14.13,14.43,17.95
101927080,0.02908,0.03326,0.06191,0.0512,0,0.03885
5257,9.041,9.163,7.986,9.02,7.997,10.02
105371236,0.01755,0.1472,0.03114,0,0.006077,0.03647
100507534,0,0.01724,0.01604,0,0.01566,0
101927132,0.00761,0,0.03241,0.008934,0.01581,0.01356
105371237,0,0,0,0,0,0
105371238,0,0,0.03286,0,0.03206,0
94160,0,0,0.004114,0,0,0
85320,0.3288,0.2871,0.3707,0.3859,0.4163,0.3674
83752,11.39,11.18,11.51,11.91,12.49,12.01
6477,3.608,3.085,3.102,3.172,3.588,3.898
112268166,1.583,1.381,1.588,1.651,1.553,1.602
9683,7.736,6.923,7.244,7.365,7.541,8.227
105371240,0.03301,0.05395,0.0703,0.07198,0.0735,0.04621
105371241,0.06222,0.02166,0.02304,0.0127,0.01124,0.004819
102724847,0,0,0.01003,0,0,0
869,15.82,12.56,15.76,8.563,9.608,10.95
102724859,0.2412,0.2273,0.1841,0.1749,0.2073,0.1778
105371243,0,0,0.007974,0,0.007781,0.006672
123970,0.01837,0.02101,0,0,0,0
105371244,0,0.193,0.007045,0,0.003438,0.005895
105371245,0,0,0,0,0,0
101927228,0,0,0.005788,0,0,0
23090,4.653,5.07,5.923,3.815,4.327,4.839
1596,0.02124,0,0,0,0.02207,0
255919,4.511,3.97,4.146,4.118,4.036,5.027
55027,3.934,3.806,2.938,2.647,2.699,3.592
64282,3.496,3.602,3.047,3.65,3.363,3.27
113,2.968,2.723,3.001,3.138,2.795,2.913
102465462,0,0.3807,0,0,0,0
29117,13.8,15.82,12.76,14.4,13.77,14.76
105371248,0,0,0,0,0,0.04185
85407,0.8712,0.8887,0.9104,1.195,1.016,1.317
124460,0.01049,0,0.007448,0.02053,0.0109,0.009347
101927272,0,0.0206,0.05751,0.04228,0.01871,0.06416
64127,0.007094,0.01082,0.01007,0.008328,0.002457,0.004213
102724907,0.6626,0.5227,0.7054,0.5364,0.5459,0.5088
1540,4.331,4.03,5.064,4.07,4.136,3.97
100422972,0.2735,0,0.2912,0,0.2842,0.2437
105371251,0.02652,0.01517,0.01412,0.06226,0.03214,0.02362
105371252,0,0.06564,0,0,0,0.05112
112267895,1.635,1.655,0.9458,1.55,1.805,1.135
102724940,2.702,2.158,1.873,1.256,2.186,0.7432
101927334,0,0,0,0,0,0
107984903,0,0,0,0,0,0
107984887,0,0,0,0,0,0
105371253,0,0.0145,0,0.01488,0.03952,0
6299,15.51,16.7,9.8,20.34,26.17,21.16
107984886,0.08602,0.1595,0.04421,0.08705,0.1079,0.1268
105371256,0.0497,0.1478,0.07407,0.3267,0.2478,0.2125
102723323,0.01107,0.02111,0,0.008666,0.0115,0.02302
107984892,0.09984,0,0,0.2344,0.1037,0.04447
105371257,0.3377,0.316,0.09805,0.5406,0.4943,0.4102
101927364,0.1371,0.1568,0.0973,0,0.1899,0
105371259,0,0,0,0,0,0
388276,0,0.02684,0,0,0,0
100505619,0,0,0,0.01414,0,0
102467079,0.01979,0,0,0.02323,0.06168,0.05289
105371261,0.01954,0,0,0,0,0
283854,0.05173,0,0,0,0.05374,0
107983961,0,0.05317,0.03299,0,0.06438,0
107984901,0,0.01429,0,0,0,0
105371262,0,0,0,0,0,0
27324,11.36,11.88,13.09,9.263,12.9,14.4
643714,0.1596,0.2054,0.2336,0.09367,0.2072,0.2132
105371265,0.3155,0.361,0.6719,0.2646,0.3278,0.7629
105371264,0,0,0,0,0,0
105371267,0.01231,0.01408,0.01311,0.09394,0.05116,0.0987
80205,13.19,12.71,10.5,10.6,11.09,12.48
643802,0,0,0,0,0,0
102723373,0.2735,0.03912,0.1092,0,0.07105,0.03046
5934,20.09,17.54,16.97,16.68,18.35,19.65
64400,14.39,12.94,12,12.35,13.24,13.68
105371268,0,0,0,0,0,0
105371269,0,0,0,0,0,0
23322,0.8862,0.9473,0.9009,0.9964,0.9824,1.227
79068,5.204,5.161,5.075,4.742,4.602,4.811
100505692,0.505,0.3676,0.5376,0.4581,0.31,0.5725
105371271,0.05753,0.06033,0.1021,0.01688,0.02989,0.05979
